POSICAO;CO_ESCOLA;NO_MUNICIPIO_ESC;SG_UF_ESC;DEPENDENCIA;LOCALIZACAO;ALUNOS;LC;CH;CN;MT;RD;MEDIA
23944;15011690.0;Santarém;PA;Estadual;Urbana;13;480.69;461.5;454.84;457.43;544.62;479.82
23945;29391253.0;Pojuca;BA;Estadual;Urbana;39;493.54;471.23;453.61;440.23;540.51;479.82
23946;42295262.0;Joinville;SC;Privada;Urbana;13;509.62;483.69;421.06;435.45;549.23;479.81
23947;35027352.0;Adolfo;SP;Estadual;Urbana;7;521.27;458.71;455.54;497.77;465.71;479.8
23948;15106101.0;Altamira;PA;Estadual;Urbana;38;492.64;473.15;464.1;444.88;524.21;479.8
23949;50002562.0;Miranda;MS;Estadual;Urbana;11;485.17;480.35;453.5;474.54;505.45;479.8
23950;11028483.0;Rolim de Moura;RO;Estadual;Urbana;9;485.1;481.12;497.43;437.59;497.78;479.8
23951;60006686.0;Arcoverde;PE;Estadual;Urbana;6;512.8;455.07;452.95;434.82;543.33;479.79
23952;33100322.0;Nova Iguaçu;RJ;Estadual;Urbana;74;501.65;484.19;464.61;447.98;500.54;479.79
23953;13014803.0;Anamã;AM;Estadual;Urbana;51;481.66;463.92;452.19;434.48;566.67;479.78
23954;52002080.0;Faina;GO;Estadual;Urbana;10;501.33;484.16;471.09;472.32;470.0;479.78
23955;24039080.0;Poço Branco;RN;Estadual;Urbana;55;487.65;456.65;463.05;446.41;545.09;479.77
23956;26036118.0;Petrolina;PE;Estadual;Urbana;37;481.7;462.95;457.56;446.94;549.73;479.77
23957;22132597.0;Lagoa de São Francisco;PI;Estadual;Urbana;58;480.67;451.3;447.63;440.31;578.97;479.77
23958;23236477.0;Acaraú;CE;Estadual;Urbana;90;496.3;458.04;443.3;436.74;564.44;479.76
23959;26082861.0;Barra de Guabiraba;PE;Estadual;Urbana;48;490.75;470.62;452.24;430.15;555.0;479.75
23960;35009891.0;Barueri;SP;Estadual;Urbana;30;488.34;472.63;453.74;482.06;502.0;479.75
23961;12000930.0;Cruzeiro do Sul;AC;Estadual;Rural;33;489.75;463.65;461.49;431.1;552.73;479.74
23962;60005501.0;Martins;RN;Estadual;Rural;2;499.45;425.4;493.55;490.3;490.0;479.74
23963;13045750.0;Boca do Acre;AM;Estadual;Urbana;4;491.25;501.38;426.05;455.02;525.0;479.74
23964;35914757.0;Guarulhos;SP;Estadual;Urbana;28;510.67;479.23;446.09;440.57;522.14;479.74
23965;60001319.0;Ananindeua;PA;Municipal;Rural;2;405.9;444.2;495.95;442.55;610.0;479.72
23966;17005264.0;Araguaína;TO;Estadual;Urbana;69;491.77;470.0;452.73;446.4;537.68;479.72
23967;17022819.0;Peixe;TO;Estadual;Urbana;38;488.57;478.82;444.17;443.84;543.16;479.71
23968;24062421.0;Pedro Velho;RN;Estadual;Urbana;61;488.65;452.96;449.1;432.64;575.08;479.69
23969;21016682.0;São Luís;MA;Estadual;Urbana;54;489.72;461.08;466.06;438.97;542.59;479.68
23970;26074311.0;Canhotinho;PE;Estadual;Urbana;45;473.57;477.12;465.23;458.5;524.0;479.68
23971;35021519.0;Santa Cruz das Palmeiras;SP;Estadual;Urbana;39;497.56;469.13;458.84;443.58;529.23;479.67
23972;15579697.0;Itupiranga;PA;Estadual;Rural;10;473.6;448.21;474.46;434.01;568.0;479.66
23973;29188792.0;Salvador;BA;Estadual;Urbana;76;500.74;463.89;468.12;447.9;517.63;479.66
23974;35901660.0;Registro;SP;Estadual;Rural;4;501.48;479.88;461.28;480.68;475.0;479.66
23975;35003153.0;São Paulo;SP;Estadual;Urbana;9;524.11;481.03;448.29;458.03;486.67;479.63
23976;29279178.0;Vitória da Conquista;BA;Estadual;Urbana;99;484.32;472.55;467.91;434.78;538.59;479.63
23977;35022354.0;Barretos;SP;Estadual;Urbana;8;491.28;482.05;480.21;464.59;480.0;479.62
23978;15107035.0;Medicilândia;PA;Estadual;Urbana;44;483.74;468.37;458.18;437.35;550.45;479.62
23979;29429005.0;Itagi;BA;Estadual;Urbana;69;487.54;458.85;467.36;433.01;551.3;479.61
23980;17003970.0;Sítio Novo do Tocantins;TO;Estadual;Urbana;53;482.83;462.65;435.25;453.18;564.15;479.61
23981;26045745.0;Buíque;PE;Estadual;Urbana;52;497.22;456.37;463.62;456.93;523.85;479.6
23982;25153200.0;Pedra Lavrada;PB;Estadual;Rural;8;492.19;467.62;460.5;420.18;557.5;479.6
23983;25085875.0;Baía da Traição;PB;Estadual;Urbana;9;515.08;432.06;495.47;444.28;511.11;479.6
23984;15169057.0;Abaetetuba;PA;Estadual;Rural;42;469.44;444.61;431.99;429.58;622.38;479.6
23985;15523845.0;Belém;PA;Estadual;Urbana;54;484.25;473.98;459.06;449.56;531.11;479.59
23986;52046338.0;Formosa;GO;Estadual;Rural;16;488.53;463.77;456.79;465.09;523.75;479.59
23987;31011037.0;Vespasiano;MG;Estadual;Urbana;40;498.39;472.35;438.7;442.96;545.5;479.58
23988;33149119.0;Rio de Janeiro;RJ;Estadual;Urbana;101;504.58;475.11;451.04;447.35;519.8;479.58
23989;21077762.0;Santa Inês;MA;Estadual;Urbana;57;478.62;463.24;455.45;465.08;535.44;479.57
23990;60007220.0;Olinda;PE;Estadual;Urbana;3;539.57;509.43;467.2;414.93;466.67;479.56
23991;23545402.0;Itapipoca;CE;Estadual;Rural;134;485.85;463.62;454.95;440.34;552.99;479.55
23992;35905926.0;Birigui;SP;Estadual;Urbana;7;488.39;497.44;441.3;476.31;494.29;479.55
23993;35029749.0;Araçatuba;SP;Estadual;Urbana;2;495.2;480.65;547.5;354.35;520.0;479.54
23994;33140030.0;Rio de Janeiro;RJ;Estadual;Urbana;4;493.72;474.0;464.5;435.45;530.0;479.54
23995;31002054.0;Belo Horizonte;MG;Estadual;Urbana;12;520.71;473.38;451.61;451.95;500.0;479.53
23996;22061320.0;São José do Peixe;PI;Estadual;Urbana;29;473.71;463.86;439.73;446.57;573.79;479.53
23997;33093504.0;São João de Meriti;RJ;Estadual;Urbana;13;507.15;478.45;448.94;444.65;518.46;479.53
23998;31062499.0;Januária;MG;Estadual;Urbana;21;503.96;475.65;466.28;425.07;526.67;479.52
23999;35002859.0;São Paulo;SP;Estadual;Urbana;45;505.13;472.24;470.48;454.64;495.11;479.52
24000;22020969.0;José de Freitas;PI;Estadual;Urbana;68;487.85;466.2;471.76;442.05;529.71;479.51
24001;35924167.0;Francisco Morato;SP;Estadual;Urbana;31;501.45;481.16;457.7;441.13;516.13;479.51
24002;21164746.0;Timon;MA;Estadual;Urbana;108;489.35;459.85;452.82;443.82;551.67;479.5
24003;28004701.0;Pinhão;SE;Estadual;Urbana;49;484.53;464.68;459.01;444.35;544.9;479.5
24004;26034310.0;Petrolina;PE;Estadual;Rural;23;489.72;462.59;457.12;472.4;515.65;479.5
24005;21022356.0;São Luís;MA;Estadual;Urbana;53;492.05;454.68;466.74;449.67;534.34;479.5
24006;16006461.0;Macapá;AP;Estadual;Urbana;56;495.32;460.55;445.91;418.44;577.14;479.48
24007;15040003.0;Belém;PA;Estadual;Urbana;28;480.02;458.95;457.71;450.7;550.0;479.48
24008;26051737.0;Bezerros;PE;Estadual;Urbana;34;492.96;469.56;456.88;436.19;541.76;479.47
24009;15038769.0;Belém;PA;Estadual;Urbana;63;481.26;460.66;458.64;433.64;563.17;479.47
24010;35043333.0;Pirapora do Bom Jesus;SP;Estadual;Urbana;23;492.41;437.04;463.07;472.58;532.17;479.46
24011;35020527.0;Aguaí;SP;Estadual;Urbana;26;489.58;464.74;468.16;453.28;521.54;479.46
24012;29848873.0;Olindina;BA;Estadual;Rural;31;479.0;463.86;451.57;464.12;538.71;479.45
24013;35044167.0;Votuporanga;SP;Estadual;Urbana;40;509.28;489.79;461.92;464.19;472.0;479.44
24014;33004447.0;Varre-Sai;RJ;Estadual;Urbana;54;481.01;459.44;442.0;463.29;551.48;479.44
24015;15586227.0;Belém;PA;Estadual;Urbana;54;462.67;469.41;452.03;453.08;560.0;479.44
24016;35024880.0;Taquaritinga;SP;Estadual;Urbana;26;509.11;465.29;458.88;449.31;514.62;479.44
24017;23077140.0;Fortaleza;CE;Estadual;Urbana;161;493.73;474.58;459.01;455.55;514.29;479.43
24018;35903796.0;Santa Bárbara d'Oeste;SP;Estadual;Urbana;15;527.87;465.73;456.33;471.24;476.0;479.43
24019;29444667.0;Salvador;BA;Estadual;Urbana;28;499.79;476.89;459.0;442.86;518.57;479.42
24020;52000087.0;Crixás;GO;Estadual;Urbana;27;486.04;454.51;462.62;457.58;536.3;479.41
24021;21027005.0;Bacabeira;MA;Estadual;Urbana;29;485.71;450.14;453.21;445.93;562.07;479.41
24022;29429269.0;Igrapiúna;BA;Estadual;Urbana;42;489.17;458.62;454.25;439.27;555.71;479.4
24023;32076410.0;Cariacica;ES;Estadual;Urbana;65;493.24;472.73;466.94;455.16;508.92;479.4
24024;41002636.0;Paranavaí;PR;Estadual;Urbana;33;514.4;482.55;454.97;465.05;480.0;479.39
24025;33061181.0;Mesquita;RJ;Estadual;Urbana;63;508.49;462.69;449.63;467.5;508.57;479.38
24026;21077568.0;Pindaré-Mirim;MA;Estadual;Urbana;19;479.65;486.49;453.77;442.22;534.74;479.37
24027;60013536.0;Buritizeiro;MG;Estadual;Rural;2;493.2;496.9;471.25;405.5;530.0;479.37
24028;16010361.0;Macapá;AP;Estadual;Urbana;101;482.35;466.16;460.92;419.48;567.92;479.37
24029;28005848.0;Muribeca;SE;Estadual;Urbana;91;482.59;452.03;452.1;423.3;586.81;479.37
24030;27026744.0;Cajueiro;AL;Estadual;Urbana;87;482.64;460.79;459.51;439.62;554.25;479.36
24031;60006478.0;Campina Grande;PB;Privada;Urbana;4;511.62;477.52;469.25;488.38;450.0;479.36
24032;21246920.0;Conceição do Lago-Açu;MA;Estadual;Urbana;55;487.58;478.2;449.42;445.21;536.36;479.35
24033;23070269.0;Fortaleza;CE;Estadual;Urbana;147;497.61;470.21;460.45;443.06;525.44;479.35
24034;24044709.0;Bom Jesus;RN;Estadual;Urbana;50;490.67;469.29;478.23;448.93;509.6;479.35
24035;33053359.0;Magé;RJ;Estadual;Urbana;33;482.74;462.31;465.05;432.66;553.94;479.34
24036;52076261.0;Mineiros;GO;Estadual;Urbana;17;505.51;466.62;453.79;449.58;521.18;479.34
24037;28022440.0;Cristinápolis;SE;Estadual;Urbana;43;493.14;472.52;441.81;450.1;539.07;479.33
24038;31172146.0;Conceição do Rio Verde;MG;Estadual;Urbana;55;502.27;470.6;449.6;460.73;513.45;479.33
24039;31318418.0;Sabará;MG;Estadual;Urbana;4;508.0;472.65;431.38;424.58;560.0;479.32
24040;35906165.0;São Paulo;SP;Estadual;Urbana;25;508.04;472.71;452.68;443.19;520.0;479.32
24041;15035735.0;Barcarena;PA;Estadual;Urbana;73;478.87;467.76;469.45;451.48;529.04;479.32
24042;33045291.0;Itaguaí;RJ;Estadual;Urbana;24;502.83;468.44;463.6;435.84;525.83;479.31
24043;31146447.0;Santa Helena de Minas;MG;Estadual;Urbana;24;482.04;468.4;453.54;456.74;535.83;479.31
24044;35034678.0;Herculândia;SP;Estadual;Urbana;4;507.88;518.58;481.1;403.98;485.0;479.3
24045;35025159.0;Taquaritinga;SP;Estadual;Urbana;16;501.87;470.42;458.09;456.14;510.0;479.3
24046;35039445.0;Mairiporã;SP;Estadual;Urbana;24;511.95;472.6;477.82;454.95;479.17;479.3
24047;52055930.0;Acreúna;GO;Estadual;Urbana;5;478.94;446.9;469.44;429.18;572.0;479.29
24048;29156211.0;Entre Rios;BA;Estadual;Urbana;122;490.19;467.57;457.42;438.67;542.62;479.29
24049;15177360.0;Aveiro;PA;Estadual;Rural;17;484.54;461.11;471.14;453.77;525.88;479.29
24050;43101410.0;Pelotas;RS;Estadual;Urbana;14;527.49;469.54;454.1;483.78;461.43;479.27
24051;33054185.0;Maricá;RJ;Estadual;Urbana;61;504.19;474.89;447.12;444.24;525.9;479.27
24052;60009898.0;Mucugê;BA;Estadual;Rural;2;441.7;488.15;484.5;442.0;540.0;479.27
24053;24016497.0;Francisco Dantas;RN;Estadual;Urbana;19;493.66;455.74;462.55;434.95;549.47;479.27
24054;35014746.0;Anhembi;SP;Estadual;Urbana;23;512.33;482.14;450.98;464.77;486.09;479.26
24055;17006848.0;Babaçulândia;TO;Estadual;Urbana;37;474.19;455.05;455.53;440.71;570.81;479.26
24056;35020655.0;Mogi Mirim;SP;Estadual;Urbana;8;511.34;500.01;475.04;427.39;482.5;479.26
24057;60013613.0;Botumirim;MG;Estadual;Rural;4;474.05;472.85;460.98;443.42;545.0;479.26
24058;35925457.0;São Paulo;SP;Estadual;Urbana;31;504.79;472.83;451.59;472.22;494.84;479.25
24059;31042994.0;Gonzaga;MG;Estadual;Urbana;5;503.32;484.52;439.76;452.58;516.0;479.24
24060;29479169.0;Milagres;BA;Estadual;Urbana;64;488.83;473.99;460.53;419.39;553.44;479.24
24061;60013291.0;Capelinha;MG;Estadual;Urbana;2;518.95;450.65;442.9;453.65;530.0;479.23
24062;35024946.0;Matão;SP;Estadual;Urbana;24;503.51;476.36;466.86;471.92;477.5;479.23
24063;29192331.0;Salvador;BA;Estadual;Urbana;45;499.52;465.03;455.45;434.36;541.78;479.23
24064;60028810.0;Firminópolis;GO;Estadual;Rural;2;427.85;444.75;508.1;515.45;500.0;479.23
24065;31033332.0;Divinópolis;MG;Estadual;Urbana;20;489.44;462.51;469.68;444.5;530.0;479.22
24066;26154358.0;Petrolândia;PE;Estadual;Rural;29;484.98;447.59;460.02;458.64;544.83;479.21
24067;29459010.0;Alcobaça;BA;Estadual;Rural;39;479.06;459.15;463.28;448.42;546.15;479.21
24068;31097365.0;Cataguases;MG;Estadual;Urbana;8;504.3;460.05;467.19;459.46;505.0;479.2
24069;29325803.0;Nova Viçosa;BA;Estadual;Urbana;145;492.57;465.89;460.12;449.03;528.41;479.2
24070;29522803.0;Antônio Gonçalves;BA;Privada;Rural;14;518.28;458.36;498.56;395.11;525.71;479.2
24071;26130149.0;Cabo de Santo Agostinho;PE;Estadual;Urbana;54;488.94;469.73;462.97;445.46;528.89;479.2
24072;25117521.0;Pedras de Fogo;PB;Estadual;Urbana;121;482.76;464.06;454.42;453.58;541.16;479.2
24073;31023019.0;Alvorada de Minas;MG;Estadual;Urbana;24;491.02;476.61;458.52;453.18;516.67;479.2
24074;25094203.0;João Pessoa;PB;Estadual;Urbana;32;485.27;476.02;452.6;452.07;530.0;479.19
24075;31184616.0;Cachoeira de Pajeú;MG;Estadual;Urbana;35;487.36;480.45;458.15;429.94;540.0;479.18
24076;60025727.0;Florianópolis;SC;Privada;Urbana;1;512.3;429.5;511.1;443.0;500.0;479.18
24077;13059548.0;Autazes;AM;Estadual;Urbana;78;485.36;467.21;464.76;446.21;532.31;479.17
24078;31141119.0;Inimutaba;MG;Estadual;Urbana;38;484.67;467.03;439.53;433.06;571.58;479.17
24079;28020502.0;Nossa Senhora do Socorro;SE;Estadual;Urbana;16;490.59;471.16;472.52;431.56;530.0;479.17
24080;35041166.0;Ferraz de Vasconcelos;SP;Estadual;Urbana;24;515.38;479.8;454.32;472.16;474.17;479.17
24081;41076885.0;Foz do Iguaçu;PR;Estadual;Urbana;42;495.28;472.31;467.94;476.01;484.29;479.16
24082;22161805.0;Piripiri;PI;Estadual;Rural;39;481.08;455.39;454.68;447.19;557.44;479.16
24083;33094144.0;Belford Roxo;RJ;Estadual;Urbana;9;492.41;480.32;432.68;483.59;506.67;479.13
24084;35011289.0;São Sebastião;SP;Estadual;Urbana;36;504.26;470.62;465.1;464.55;491.11;479.13
24085;12026328.0;Marechal Thaumaturgo;AC;Estadual;Urbana;91;487.15;482.82;460.8;433.61;531.21;479.12
24086;33069956.0;Rio de Janeiro;RJ;Estadual;Urbana;12;511.64;473.94;462.29;484.35;463.33;479.11
24087;25046950.0;Prata;PB;Estadual;Urbana;28;487.91;471.0;460.56;420.38;555.71;479.11
24088;16001567.0;Ferreira Gomes;AP;Estadual;Urbana;17;478.34;446.26;432.23;417.54;621.18;479.11
24089;29190878.0;Salvador;BA;Estadual;Urbana;29;503.69;480.8;463.7;434.27;513.1;479.11
24090;35917588.0;Santa Cruz das Palmeiras;SP;Estadual;Urbana;15;491.79;456.6;465.77;476.05;505.33;479.11
24091;15583910.0;Salvaterra;PA;Estadual;Urbana;106;475.48;477.31;460.35;441.39;540.94;479.1
24092;22128468.0;Teresina;PI;Estadual;Rural;28;500.89;471.22;453.61;455.48;514.29;479.1
24093;35033078.0;Cruzália;SP;Estadual;Urbana;7;491.3;474.96;439.59;475.36;514.29;479.1
24094;60022265.0;Teodoro Sampaio;SP;Estadual;Rural;5;525.66;491.4;491.24;435.14;452.0;479.09
24095;33086753.0;Rio de Janeiro;RJ;Estadual;Urbana;7;502.36;466.74;453.13;476.09;497.14;479.09
24096;22045910.0;São Gonçalo do Piauí;PI;Estadual;Urbana;25;498.01;460.91;434.03;452.08;550.4;479.09
24097;35025653.0;Mineiros do Tietê;SP;Estadual;Urbana;32;483.64;454.76;470.16;463.71;523.12;479.08
24098;31185019.0;Joaíma;MG;Estadual;Urbana;48;494.03;459.65;453.18;437.28;551.25;479.08
24099;15042650.0;Belém;PA;Estadual;Urbana;54;472.2;458.48;461.74;452.87;550.0;479.06
24100;26020963.0;Serra Talhada;PE;Estadual;Urbana;36;486.91;465.54;463.52;457.14;522.22;479.06
24101;33048339.0;Duque de Caxias;RJ;Estadual;Urbana;8;480.95;460.36;456.31;462.68;535.0;479.06
24102;28016890.0;Rosário do Catete;SE;Estadual;Urbana;61;474.58;459.46;452.22;437.85;571.15;479.05
24103;35039196.0;Osasco;SP;Estadual;Urbana;13;502.45;464.88;474.95;459.09;493.85;479.04
24104;33049971.0;Duque de Caxias;RJ;Estadual;Urbana;9;498.2;480.56;454.79;457.2;504.44;479.04
24105;23250240.0;Brejo Santo;CE;Estadual;Urbana;14;482.83;462.71;480.15;458.09;511.43;479.04
24106;35025100.0;Dobrada;SP;Estadual;Urbana;21;491.1;469.89;460.77;471.48;501.9;479.03
24107;21283869.0;Brejo;MA;Estadual;Rural;87;477.04;458.67;449.86;435.58;574.02;479.03
24108;41134931.0;Itaperuçu;PR;Estadual;Urbana;13;483.03;476.05;445.26;467.75;523.08;479.03
24109;35046619.0;Osasco;SP;Estadual;Urbana;9;511.57;480.34;460.91;466.79;475.56;479.03
24110;60015862.0;Rio de Janeiro;RJ;Privada;Urbana;6;519.47;494.33;453.95;427.33;500.0;479.02
24111;24039950.0;Coronel Ezequiel;RN;Estadual;Urbana;9;491.31;458.6;460.66;444.54;540.0;479.02
24112;60017020.0;São Bernardo do Campo;SP;Estadual;Urbana;5;438.28;446.48;458.96;519.36;532.0;479.02
24113;31361674.0;Santa Cruz de Salinas;MG;Estadual;Rural;15;481.01;443.72;442.28;438.69;589.33;479.01
24114;31134759.0;São João del Rei;MG;Estadual;Urbana;16;494.39;480.72;455.92;432.77;531.25;479.01
24115;35043230.0;Paraguaçu Paulista;SP;Estadual;Urbana;19;512.12;470.71;466.94;463.14;482.11;479.0
24116;28013018.0;Cedro de São João;SE;Estadual;Urbana;28;474.1;455.4;438.21;445.88;581.43;479.0
24117;27034240.0;Coqueiro Seco;AL;Estadual;Urbana;36;504.57;474.25;466.94;459.81;489.44;479.0
24118;31000892.0;Belo Horizonte;MG;Estadual;Urbana;27;503.8;478.02;464.02;456.5;492.59;478.99
24119;31147702.0;Padre Paraíso;MG;Estadual;Urbana;21;494.91;472.03;452.3;429.03;546.67;478.99
24120;29425557.0;Morro do Chapéu;BA;Estadual;Rural;32;477.63;459.26;445.52;426.23;586.25;478.98
24121;29332249.0;Alagoinhas;BA;Privada;Urbana;9;527.4;486.28;465.37;438.03;477.78;478.97
24122;35048033.0;São Paulo;SP;Estadual;Urbana;24;510.12;481.84;461.04;442.68;499.17;478.97
24123;29393353.0;Canudos;BA;Estadual;Urbana;48;497.21;461.1;475.25;436.65;524.58;478.96
24124;21103402.0;Bernardo do Mearim;MA;Estadual;Urbana;23;489.23;450.92;453.28;451.81;549.57;478.96
24125;33044961.0;Itaguaí;RJ;Estadual;Urbana;26;502.1;461.98;458.78;440.38;531.54;478.96
24126;13096648.0;Presidente Figueiredo;AM;Estadual;Rural;18;486.96;473.98;473.06;427.42;533.33;478.95
24127;25093894.0;João Pessoa;PB;Estadual;Urbana;11;481.25;464.11;453.96;449.99;545.45;478.95
24128;31062472.0;Januária;MG;Estadual;Urbana;122;491.92;468.05;465.7;441.31;527.7;478.94
24129;52043533.0;Água Fria de Goiás;GO;Estadual;Urbana;25;485.54;433.7;439.51;480.76;555.2;478.94
24130;31082171.0;Riacho dos Machados;MG;Estadual;Urbana;28;476.45;473.52;467.94;462.49;514.29;478.94
24131;13084445.0;Manaus;AM;Estadual;Urbana;71;481.37;470.12;455.77;434.73;552.68;478.93
24132;35012130.0;São Vicente;SP;Estadual;Urbana;14;480.17;468.84;454.71;458.09;532.86;478.93
24133;31024422.0;Minas Novas;MG;Estadual;Urbana;20;485.28;454.28;432.06;456.02;567.0;478.93
24134;26089238.0;Goiana;PE;Estadual;Urbana;10;483.66;463.88;464.6;446.44;536.0;478.92
24135;35000255.0;São Paulo;SP;Estadual;Urbana;15;522.52;488.21;438.64;453.23;492.0;478.92
24136;51001624.0;Castanheira;MT;Estadual;Urbana;8;499.14;511.89;467.42;421.04;495.0;478.9
24137;24057711.0;Natal;RN;Estadual;Urbana;30;506.94;468.37;470.0;454.49;494.67;478.89
24138;26035138.0;Petrolina;PE;Estadual;Rural;12;487.17;468.05;473.79;438.76;526.67;478.89
24139;13030965.0;Manaus;AM;Estadual;Urbana;15;495.33;433.2;459.61;456.96;549.33;478.89
24140;33074046.0;Rio de Janeiro;RJ;Estadual;Urbana;1;465.8;505.4;536.2;507.0;380.0;478.88
24141;23062703.0;Caucaia;CE;Estadual;Urbana;74;499.93;464.99;442.61;435.78;551.08;478.88
24142;33030286.0;Barra Mansa;RJ;Estadual;Rural;10;518.97;497.28;458.61;399.56;520.0;478.88
24143;41044789.0;Itambaracá;PR;Estadual;Urbana;21;490.21;479.88;457.57;472.48;494.29;478.88
24144;60000458.0;Porto Acre;AC;Estadual;Rural;5;514.58;492.62;463.7;443.48;480.0;478.88
24145;43013902.0;Alvorada;RS;Estadual;Urbana;8;510.58;485.42;465.66;435.2;497.5;478.87
24146;60001150.0;Iracema;RR;Estadual;Rural;5;485.14;489.52;463.9;407.74;548.0;478.86
24147;43107320.0;Porto Alegre;RS;Estadual;Urbana;24;504.63;458.15;447.12;438.57;545.83;478.86
24148;60022790.0;Umuarama;PR;Estadual;Urbana;3;517.8;508.43;484.4;490.3;393.33;478.85
24149;21231559.0;Vila Nova dos Martírios;MA;Estadual;Urbana;52;487.8;476.07;461.27;429.12;540.0;478.85
24150;22240608.0;São João do Arraial;PI;Estadual;Rural;29;479.78;473.8;456.86;441.01;542.76;478.84
24151;35904296.0;São Paulo;SP;Estadual;Urbana;84;505.19;471.87;456.08;454.63;506.43;478.84
24152;60001103.0;Pacaraima;RR;Estadual;Rural;1;530.8;482.0;513.7;367.7;500.0;478.84
24153;29294100.0;Belmonte;BA;Estadual;Urbana;45;485.99;451.54;459.35;434.64;562.67;478.84
24154;31213675.0;Sete Lagoas;MG;Estadual;Urbana;13;524.34;472.28;477.53;446.18;473.85;478.84
24155;31032221.0;Bambuí;MG;Estadual;Urbana;11;510.25;489.48;446.2;473.67;474.55;478.83
24156;31338672.0;Santa Vitória;MG;Estadual;Urbana;11;490.21;440.64;455.61;433.17;574.55;478.83
24157;29360820.0;Ruy Barbosa;BA;Privada;Rural;38;487.96;472.67;471.48;445.16;516.84;478.83
24158;31079642.0;Campo Azul;MG;Estadual;Urbana;32;492.28;477.93;473.22;450.71;500.0;478.83
24159;33058180.0;Nova Iguaçu;RJ;Estadual;Urbana;39;504.79;481.94;447.93;444.1;515.38;478.83
24160;23236493.0;Camocim;CE;Estadual;Urbana;6;476.97;461.18;534.97;431.05;490.0;478.83
24161;41143582.0;Campo Largo;PR;Estadual;Urbana;18;499.52;486.58;448.59;466.09;493.33;478.82
24162;31109053.0;Unaí;MG;Estadual;Urbana;21;477.49;493.95;462.68;460.95;499.05;478.82
24163;24049190.0;Santa Maria;RN;Estadual;Urbana;17;481.36;462.15;472.58;454.43;523.53;478.81
24164;13031139.0;Manaus;AM;Estadual;Urbana;58;492.44;466.64;457.61;428.4;548.97;478.81
24165;33050422.0;Duque de Caxias;RJ;Estadual;Urbana;44;515.09;465.84;459.97;438.08;515.0;478.8
24166;24001090.0;Tibau;RN;Estadual;Urbana;40;481.37;451.35;473.28;469.0;519.0;478.8
24167;21164711.0;Timon;MA;Estadual;Urbana;57;494.02;469.84;455.48;440.55;534.04;478.79
24168;23025611.0;Sobral;CE;Estadual;Urbana;24;473.55;464.09;441.08;471.06;544.17;478.79
24169;60028602.0;Bom Jardim de Goiás;GO;Estadual;Urbana;1;553.0;517.6;495.2;348.1;480.0;478.78
24170;60024514.0;Reserva;PR;Estadual;Rural;4;504.38;497.25;456.2;436.05;500.0;478.78
24171;35010595.0;Cotia;SP;Estadual;Urbana;77;505.44;477.51;458.64;463.98;488.31;478.78
24172;13042076.0;Parintins;AM;Estadual;Urbana;28;492.78;482.4;434.68;435.45;548.57;478.78
24173;23233168.0;Fortaleza;CE;Estadual;Urbana;61;490.04;472.96;460.72;448.22;521.97;478.78
24174;25090909.0;Bayeux;PB;Estadual;Urbana;18;473.6;463.25;473.67;438.88;544.44;478.77
24175;29081440.0;Boa Vista do Tupim;BA;Estadual;Rural;15;467.07;443.96;432.29;458.49;592.0;478.76
24176;29234450.0;Nova Itarana;BA;Estadual;Urbana;38;491.95;471.34;466.76;435.35;528.42;478.76
24177;43091113.0;Nova Hartz;RS;Estadual;Urbana;5;513.2;473.6;462.52;440.44;504.0;478.75
24178;35013080.0;Cachoeira Paulista;SP;Estadual;Urbana;10;484.58;477.1;434.76;437.25;560.0;478.74
24179;25006029.0;Bom Jesus;PB;Estadual;Urbana;14;486.16;459.01;468.94;452.41;527.14;478.73
24180;11002123.0;Porto Velho;RO;Estadual;Urbana;192;492.61;462.75;457.26;440.81;540.21;478.73
24181;51042410.0;Várzea Grande;MT;Estadual;Urbana;12;463.18;473.24;468.43;445.49;543.33;478.73
24182;33079358.0;Rio de Janeiro;RJ;Estadual;Urbana;67;500.89;479.57;443.89;452.27;517.01;478.73
