POSICAO;CO_ESCOLA;NO_MUNICIPIO_ESC;SG_UF_ESC;DEPENDENCIA;LOCALIZACAO;ALUNOS;LC;CH;CN;MT;RD;MEDIA
18074;22078355.0;Dom Expedito Lopes;PI;Estadual;Urbana;54;492.0;449.84;453.1;491.05;660.0;509.2
18075;35005411.0;São Paulo;SP;Estadual;Urbana;57;526.31;486.23;478.88;486.13;568.42;509.19
18076;25124277.0;João Pessoa;PB;Estadual;Urbana;41;498.28;488.7;452.85;514.4;591.71;509.19
18077;41050835.0;Carlópolis;PR;Estadual;Urbana;28;508.38;505.19;473.9;492.69;565.71;509.18
18078;22133070.0;Parnaíba;PI;Estadual;Urbana;72;489.89;479.47;467.16;483.83;625.56;509.18
18079;35924581.0;Jacareí;SP;Estadual;Urbana;13;531.61;511.21;472.95;487.08;543.08;509.18
18080;23069570.0;Fortaleza;CE;Estadual;Urbana;42;510.92;483.22;473.88;492.18;585.71;509.18
18081;29093660.0;Feira de Santana;BA;Estadual;Urbana;30;499.05;483.41;465.84;490.95;606.67;509.18
18082;25012193.0;Bernardino Batista;PB;Estadual;Urbana;27;480.52;452.37;438.66;460.27;714.07;509.18
18083;41021266.0;Alvorada do Sul;PR;Estadual;Urbana;28;511.91;488.86;463.96;491.13;590.0;509.17
18084;29437814.0;Guanambi;BA;Estadual;Rural;11;462.26;455.76;455.29;461.63;710.91;509.17
18085;21096058.0;Imperatriz;MA;Estadual;Urbana;130;486.61;471.63;465.5;473.89;648.15;509.16
18086;35008333.0;Santo André;SP;Estadual;Urbana;10;517.45;496.94;437.04;512.37;582.0;509.16
18087;31081744.0;Montes Claros;MG;Estadual;Urbana;13;511.62;465.78;492.88;475.5;600.0;509.16
18088;41024630.0;Maringá;PR;Estadual;Urbana;8;538.95;485.11;484.21;455.05;582.5;509.16
18089;41062558.0;Ponta Grossa;PR;Estadual;Urbana;18;521.38;528.09;459.83;489.82;546.67;509.16
18090;35044167.0;Votuporanga;SP;Estadual;Urbana;15;521.99;515.03;476.95;481.09;550.67;509.15
18091;25072129.0;Campina Grande;PB;Estadual;Urbana;44;499.71;474.69;466.15;482.42;622.73;509.14
18092;35909609.0;Sumaré;SP;Estadual;Urbana;4;481.7;487.9;494.7;501.38;580.0;509.14
18093;51004356.0;Carlinda;MT;Estadual;Urbana;22;513.58;501.61;479.91;475.94;574.55;509.12
18094;17007496.0;Colinas do Tocantins;TO;Estadual;Urbana;27;489.86;462.19;441.79;470.26;681.48;509.12
18095;23255269.0;Crato;CE;Estadual;Urbana;101;496.17;476.34;456.45;479.54;637.03;509.11
18096;31115436.0;Passos;MG;Estadual;Urbana;35;505.45;487.98;464.88;474.09;613.14;509.11
18097;60023315.0;Irati;PR;Estadual;Rural;4;501.75;509.78;445.9;448.12;640.0;509.11
18098;33030987.0;Pinheiral;RJ;Estadual;Urbana;34;502.97;490.96;455.71;481.8;614.12;509.11
18099;53012097.0;Brasília;DF;Estadual;Urbana;109;509.78;478.63;464.13;472.94;620.0;509.1
18100;35040289.0;Juquiá;SP;Estadual;Rural;7;523.23;512.91;453.57;507.21;548.57;509.1
18101;31170887.0;Alfenas;MG;Estadual;Urbana;22;502.82;484.15;465.93;498.03;594.55;509.09
18102;31140988.0;Felixlândia;MG;Estadual;Urbana;7;519.1;488.9;477.34;482.97;577.14;509.09
18103;31009181.0;Ibirité;MG;Estadual;Urbana;31;516.66;499.52;460.58;469.96;598.71;509.09
18104;21104220.0;Lago dos Rodrigues;MA;Estadual;Urbana;57;488.89;464.59;451.88;470.24;669.82;509.09
18105;35010534.0;Vargem Grande Paulista;SP;Estadual;Urbana;31;504.27;481.52;467.18;494.35;598.06;509.08
18106;31141119.0;Inimutaba;MG;Estadual;Urbana;22;490.29;478.39;455.17;482.43;639.09;509.08
18107;51004836.0;Apiacás;MT;Estadual;Urbana;17;493.61;480.56;459.74;459.73;651.76;509.08
18108;35023978.0;Ribeirão Preto;SP;Estadual;Urbana;34;525.68;491.79;474.65;478.54;574.71;509.07
18109;41389328.0;Foz do Iguaçu;PR;Estadual;Urbana;38;521.87;484.43;472.41;477.11;589.47;509.06
18110;35900229.0;Bauru;SP;Estadual;Urbana;10;510.48;495.68;475.79;507.37;556.0;509.06
18111;31200280.0;Cascalho Rico;MG;Estadual;Urbana;22;496.32;476.15;463.09;503.35;606.36;509.06
18112;52047229.0;Valparaíso de Goiás;GO;Estadual;Urbana;109;507.57;484.02;457.52;477.24;618.9;509.05
18113;52108732.0;Senador Canedo;GO;Estadual;Urbana;23;513.23;482.97;480.58;480.64;587.83;509.05
18114;25004883.0;São João do Rio do Peixe;PB;Estadual;Urbana;52;509.33;472.73;469.47;480.65;613.08;509.05
18115;41009231.0;Cianorte;PR;Estadual;Urbana;12;504.85;495.4;466.67;463.29;615.0;509.04
18116;60005098.0;Fortaleza;CE;Privada;Urbana;1;483.1;508.2;439.3;574.6;540.0;509.04
18117;29273790.0;Manoel Vitorino;BA;Estadual;Urbana;54;485.97;469.21;453.47;503.19;633.33;509.04
18118;31023981.0;Felício dos Santos;MG;Estadual;Urbana;34;477.93;462.57;466.66;482.74;655.29;509.04
18119;17015375.0;Miranorte;TO;Estadual;Urbana;47;513.04;482.84;465.62;475.17;608.51;509.03
18120;35014540.0;Taquarituba;SP;Estadual;Urbana;18;527.54;494.22;466.47;493.61;563.33;509.03
18121;33062919.0;Rio de Janeiro;RJ;Estadual;Urbana;66;514.74;498.88;457.07;468.09;606.36;509.03
18122;23269014.0;São Gonçalo do Amarante;CE;Estadual;Urbana;95;482.0;457.49;440.85;489.45;675.37;509.03
18123;29385253.0;Barra da Estiva;BA;Estadual;Urbana;119;502.42;472.07;464.76;494.76;611.09;509.02
18124;52029425.0;Mossâmedes;GO;Estadual;Urbana;28;492.62;475.43;463.11;456.68;657.14;509.0
18125;42044537.0;Campos Novos;SC;Estadual;Urbana;26;518.77;498.44;466.81;471.76;589.23;509.0
18126;41118391.0;União da Vitória;PR;Estadual;Urbana;20;524.46;488.77;478.62;468.16;585.0;509.0
18127;33071969.0;Rio de Janeiro;RJ;Estadual;Urbana;96;514.53;493.59;473.08;493.71;570.0;508.98
18128;11024437.0;Alto Alegre dos Parecis;RO;Estadual;Urbana;60;489.26;482.74;461.03;475.88;636.0;508.98
18129;33098085.0;Angra dos Reis;RJ;Estadual;Urbana;19;526.85;509.52;470.11;464.72;573.68;508.98
18130;23069627.0;Fortaleza;CE;Estadual;Urbana;64;505.96;469.47;456.9;472.9;639.69;508.98
18131;15177599.0;Novo Progresso;PA;Estadual;Rural;9;505.53;504.37;487.68;476.09;571.11;508.96
18132;50006312.0;Campo Grande;MS;Estadual;Urbana;48;512.14;472.17;465.19;480.72;614.58;508.96
18133;43108059.0;Porto Alegre;RS;Estadual;Urbana;21;518.96;497.75;480.8;476.79;570.48;508.96
18134;35910181.0;Itaquaquecetuba;SP;Estadual;Urbana;14;523.39;503.05;492.79;471.26;554.29;508.96
18135;52066525.0;Nova Aurora;GO;Estadual;Urbana;9;488.93;476.0;459.82;460.03;660.0;508.96
18136;35025197.0;Iacanga;SP;Estadual;Urbana;19;492.29;491.91;473.17;488.49;598.95;508.96
18137;33048908.0;Duque de Caxias;RJ;Estadual;Urbana;30;513.72;485.84;474.7;495.21;575.33;508.96
18138;51050480.0;Juscimeira;MT;Estadual;Rural;4;496.98;473.58;471.67;422.55;680.0;508.95
18139;35011368.0;São Sebastião;SP;Estadual;Urbana;60;504.76;483.62;474.39;476.53;605.33;508.93
18140;60015085.0;Rio de Janeiro;RJ;Privada;Urbana;4;517.8;508.02;453.12;500.62;565.0;508.92
18141;35901064.0;Araras;SP;Estadual;Urbana;58;522.59;490.21;468.61;490.75;572.41;508.92
18142;35923345.0;Embu das Artes;SP;Estadual;Urbana;12;527.12;523.58;463.08;469.16;561.67;508.92
18143;52033961.0;Goiânia;GO;Estadual;Urbana;59;503.58;483.52;472.29;486.58;598.64;508.92
18144;25082493.0;Mogeiro;PB;Estadual;Urbana;69;498.52;476.02;451.96;469.7;648.41;508.92
18145;35000528.0;São Paulo;SP;Estadual;Urbana;35;507.61;480.19;461.87;480.03;614.86;508.91
18146;35032529.0;Iepê;SP;Estadual;Urbana;54;494.36;473.05;468.38;499.11;609.63;508.91
18147;26089530.0;Itambé;PE;Estadual;Urbana;97;496.46;468.99;450.76;474.11;654.23;508.91
18148;43082246.0;Lagoa Vermelha;RS;Estadual;Rural;18;495.64;469.92;484.32;471.3;623.33;508.9
18149;52069907.0;Goiânia;GO;Estadual;Urbana;65;498.76;478.33;462.27;484.54;620.62;508.9
18150;35016937.0;Votorantim;SP;Estadual;Urbana;8;522.16;508.42;458.3;485.62;570.0;508.9
18151;31147702.0;Padre Paraíso;MG;Estadual;Urbana;13;501.91;463.58;473.45;500.95;604.62;508.9
18152;60015630.0;Mangaratiba;RJ;Privada;Urbana;6;508.37;487.23;516.55;435.63;596.67;508.89
18153;31109011.0;Unaí;MG;Estadual;Urbana;20;508.52;479.41;440.35;471.18;645.0;508.89
18154;31068691.0;Juiz de Fora;MG;Estadual;Urbana;22;516.76;502.13;459.43;463.38;602.73;508.88
18155;60000258.0;Cacoal;RO;Privada;Urbana;1;530.1;512.4;450.5;391.4;660.0;508.88
18156;29982758.0;Camaçari;BA;Estadual;Urbana;133;508.3;487.71;469.73;478.77;599.85;508.87
18157;31141704.0;Sete Lagoas;MG;Estadual;Urbana;7;515.76;477.5;446.61;487.33;617.14;508.87
18158;29001064.0;Barreiras;BA;Estadual;Urbana;98;509.1;490.73;465.01;481.36;598.16;508.87
18159;60019212.0;Presidente Prudente;SP;Privada;Urbana;3;472.03;505.13;545.23;461.93;560.0;508.87
18160;33090653.0;São Gonçalo;RJ;Estadual;Urbana;19;511.06;491.63;459.38;455.91;626.32;508.86
18161;42071569.0;Caçador;SC;Estadual;Urbana;21;518.4;491.09;470.44;475.78;588.57;508.86
18162;25019740.0;Vieirópolis;PB;Estadual;Urbana;26;497.3;453.2;447.48;485.49;660.77;508.85
18163;32016158.0;Conceição da Barra;ES;Estadual;Urbana;70;513.42;477.68;456.25;476.05;620.86;508.85
18164;31167738.0;Uberlândia;MG;Estadual;Urbana;50;507.12;488.08;479.07;498.37;571.6;508.85
18165;41065557.0;Marechal Cândido Rondon;PR;Estadual;Urbana;10;505.08;489.11;496.21;487.81;566.0;508.84
18166;31128716.0;Guaraciaba;MG;Estadual;Urbana;45;487.22;477.84;445.12;495.8;638.22;508.84
18167;15553566.0;Parauapebas;PA;Estadual;Urbana;16;498.66;458.14;472.96;488.18;626.25;508.84
18168;35048124.0;Cotia;SP;Estadual;Urbana;38;520.33;502.94;475.87;471.92;573.16;508.84
18169;60023698.0;Apucarana;PR;Estadual;Urbana;4;509.33;495.78;465.52;513.58;560.0;508.84
18170;29302269.0;Ilhéus;BA;Estadual;Urbana;30;481.24;443.32;440.88;450.77;728.0;508.84
18171;43171508.0;Tramandaí;RS;Estadual;Urbana;39;525.86;488.63;458.51;479.36;591.79;508.83
18172;35900187.0;Bragança Paulista;SP;Estadual;Urbana;31;531.31;501.67;463.65;471.41;576.13;508.83
18173;60024235.0;Londrina;PR;Estadual;Urbana;4;550.6;480.48;508.0;470.08;535.0;508.83
18174;23067918.0;Fortaleza;CE;Estadual;Urbana;138;500.22;481.69;466.23;480.61;615.36;508.82
18175;35922717.0;Sertãozinho;SP;Estadual;Urbana;38;500.73;498.68;480.32;496.99;567.37;508.82
18176;52075583.0;Águas Lindas de Goiás;GO;Estadual;Urbana;97;501.32;485.82;457.56;471.55;627.84;508.82
18177;33088900.0;São Gonçalo;RJ;Estadual;Urbana;31;497.98;481.9;466.66;476.93;620.65;508.82
18178;51034700.0;Rosário Oeste;MT;Estadual;Urbana;20;499.28;471.72;461.28;485.8;626.0;508.82
18179;60009506.0;Salvador;BA;Privada;Urbana;4;534.17;490.48;496.48;432.92;590.0;508.81
18180;35033133.0;Tarumã;SP;Estadual;Urbana;7;521.27;472.04;461.97;497.34;591.43;508.81
18181;28008677.0;Poço Verde;SE;Estadual;Urbana;110;497.06;462.97;451.9;487.94;644.18;508.81
18182;24023671.0;Serrinha dos Pintos;RN;Estadual;Urbana;35;497.37;476.83;482.61;469.48;617.71;508.8
18183;35045718.0;Campinas;SP;Estadual;Urbana;49;519.36;493.74;465.68;483.53;581.63;508.79
18184;43101615.0;Pelotas;RS;Estadual;Rural;20;519.01;511.05;480.92;488.99;544.0;508.79
18185;41098110.0;Candói;PR;Estadual;Urbana;11;527.84;507.34;472.25;471.1;565.45;508.79
18186;28006046.0;Nossa Senhora das Dores;SE;Estadual;Urbana;139;487.22;468.39;461.62;467.38;659.28;508.78
18187;29474272.0;Medeiros Neto;BA;Estadual;Rural;110;501.49;487.72;461.46;472.31;620.91;508.78
18188;32022778.0;Linhares;ES;Estadual;Urbana;20;503.1;467.14;466.4;483.28;624.0;508.78
18189;51010658.0;Comodoro;MT;Estadual;Rural;15;482.15;468.37;469.63;483.69;640.0;508.77
18190;35011010.0;Osasco;SP;Estadual;Urbana;36;516.63;497.61;459.94;487.99;581.67;508.77
18191;26129086.0;São Lourenço da Mata;PE;Estadual;Urbana;79;499.07;483.89;455.94;487.16;617.72;508.76
18192;60011345.0;Patos de Minas;MG;Estadual;Urbana;4;500.62;515.45;458.25;504.48;565.0;508.76
18193;31352829.0;Taiobeiras;MG;Privada;Rural;8;479.1;444.59;477.19;482.94;660.0;508.76
18194;26075385.0;Garanhuns;PE;Estadual;Urbana;57;511.68;481.47;445.82;489.34;615.44;508.75
18195;31043044.0;Governador Valadares;MG;Estadual;Urbana;17;511.07;474.59;450.74;477.94;629.41;508.75
18196;23214457.0;Fortaleza;CE;Estadual;Urbana;177;502.46;474.23;462.59;476.46;628.02;508.75
18197;35910715.0;Embu das Artes;SP;Estadual;Urbana;34;526.36;499.92;452.58;476.09;588.82;508.75
18198;35042341.0;Caçapava;SP;Estadual;Urbana;64;522.48;488.88;463.68;491.54;577.19;508.75
18199;33050511.0;Duque de Caxias;RJ;Estadual;Urbana;39;498.14;485.16;465.63;482.98;611.79;508.74
18200;24008788.0;Upanema;RN;Estadual;Urbana;41;484.84;467.01;446.51;476.08;669.27;508.74
18201;35020047.0;Araras;SP;Estadual;Urbana;13;534.15;499.95;464.61;495.75;549.23;508.74
18202;31167835.0;Uberlândia;MG;Estadual;Urbana;19;525.64;523.68;503.99;467.25;523.16;508.74
18203;51039966.0;Cuiabá;MT;Estadual;Urbana;19;517.08;489.57;491.01;467.03;578.95;508.73
18204;43038875.0;Capão da Canoa;RS;Estadual;Urbana;11;526.85;526.9;464.73;481.53;543.64;508.73
18205;29206545.0;Ibipitanga;BA;Estadual;Urbana;51;487.56;476.0;462.49;504.24;613.33;508.73
18206;31099562.0;Vieiras;MG;Estadual;Urbana;20;485.99;465.86;441.34;471.39;679.0;508.72
18207;35007646.0;Osasco;SP;Privada;Urbana;11;510.46;472.08;466.51;512.75;581.82;508.72
18208;52031926.0;Aparecida de Goiânia;GO;Estadual;Urbana;81;507.8;475.15;458.76;476.48;625.43;508.72
18209;35903991.0;Artur Nogueira;SP;Estadual;Urbana;40;518.2;487.4;470.44;484.49;583.0;508.71
18210;31246336.0;Almenara;MG;Estadual;Urbana;51;509.91;481.59;454.66;477.76;619.61;508.71
18211;26190028.0;Buíque;PE;Estadual;Rural;22;498.24;464.65;456.07;474.58;650.0;508.71
18212;33451222.0;Belford Roxo;RJ;Privada;Urbana;10;508.83;462.9;480.74;471.06;620.0;508.71
18213;32034644.0;Cariacica;ES;Estadual;Urbana;74;498.37;475.08;442.1;466.64;661.35;508.71
18214;32010699.0;Colatina;ES;Estadual;Urbana;27;498.56;484.16;474.74;515.66;570.37;508.7
18215;52021092.0;Anápolis;GO;Estadual;Urbana;71;504.89;487.11;468.13;480.82;602.54;508.7
18216;51091364.0;Várzea Grande;MT;Estadual;Urbana;74;501.4;484.08;465.06;477.29;615.68;508.7
18217;31128678.0;Dom Silvério;MG;Estadual;Urbana;30;509.54;488.78;464.13;484.32;596.67;508.69
18218;35017243.0;Sumaré;SP;Estadual;Urbana;53;520.68;488.42;450.24;480.72;603.4;508.69
18219;60010151.0;Vespasiano;MG;Estadual;Urbana;7;491.09;484.87;470.23;534.37;562.86;508.68
18220;32023014.0;Sooretama;ES;Estadual;Urbana;64;500.98;472.59;463.2;466.03;640.62;508.68
18221;60012757.0;Janaúba;MG;Estadual;Urbana;3;500.3;462.77;501.33;472.3;606.67;508.67
18222;35005484.0;São Paulo;SP;Estadual;Urbana;49;507.62;504.38;455.81;486.95;588.57;508.67
18223;51026783.0;Barra do Bugres;MT;Estadual;Urbana;35;502.24;479.13;454.82;480.81;626.29;508.66
18224;41089944.0;São Jorge d'Oeste;PR;Estadual;Urbana;44;510.79;486.0;470.15;490.9;585.45;508.66
18225;60022608.0;Londrina;PR;Estadual;Urbana;1;554.4;539.6;466.0;443.3;540.0;508.66
18226;35046358.0;São Paulo;SP;Estadual;Urbana;53;511.68;495.03;456.64;480.67;599.25;508.65
18227;60023659.0;Guaratuba;PR;Estadual;Rural;3;477.67;432.5;489.17;470.6;673.33;508.65
18228;33138648.0;Rio de Janeiro;RJ;Estadual;Urbana;98;511.61;493.88;460.37;466.57;610.82;508.65
18229;31034878.0;Pará de Minas;MG;Estadual;Urbana;31;501.95;478.78;464.19;522.21;576.13;508.65
18230;41143787.0;Colombo;PR;Estadual;Urbana;54;520.48;492.57;463.28;500.24;566.67;508.65
18231;22002588.0;Batalha;PI;Estadual;Urbana;53;484.37;462.41;463.72;511.59;621.13;508.64
18232;17026369.0;Palmas;TO;Estadual;Urbana;12;512.04;470.62;458.02;494.16;608.33;508.64
18233;31115126.0;Delfinópolis;MG;Estadual;Urbana;40;499.48;478.49;461.77;481.45;622.0;508.64
18234;33013551.0;São João da Barra;RJ;Estadual;Urbana;12;494.38;458.09;455.09;500.66;635.0;508.64
18235;50015354.0;Aral Moreira;MS;Estadual;Urbana;19;505.66;494.87;452.15;484.2;606.32;508.64
18236;41140052.0;Matinhos;PR;Estadual;Urbana;71;526.4;497.54;483.91;483.25;552.11;508.64
18237;11035960.0;Colorado do Oeste;RO;Estadual;Urbana;44;500.31;487.78;465.89;470.52;618.64;508.63
18238;41024206.0;Maringá;PR;Estadual;Urbana;35;521.1;479.75;464.13;481.62;596.57;508.63
18239;24058521.0;Natal;RN;Estadual;Urbana;56;506.44;468.48;459.39;476.68;632.14;508.63
18240;31134881.0;Tiradentes;MG;Estadual;Urbana;18;502.74;477.07;436.06;465.04;662.22;508.62
18241;31174432.0;Três Corações;MG;Estadual;Urbana;4;522.38;473.9;440.8;491.0;615.0;508.62
18242;24002429.0;Mossoró;RN;Estadual;Urbana;9;511.34;476.14;458.02;477.58;620.0;508.62
18243;24002410.0;Mossoró;RN;Estadual;Urbana;27;496.45;478.21;451.91;477.27;639.26;508.62
18244;43175406.0;São Leopoldo;RS;Privada;Urbana;3;542.2;522.4;466.77;491.73;520.0;508.62
18245;21022607.0;São Luís;MA;Estadual;Rural;21;496.06;466.18;454.83;478.43;647.62;508.62
18246;35032608.0;Estrela do Norte;SP;Estadual;Urbana;18;495.36;457.95;445.49;498.68;645.56;508.61
18247;26050048.0;Belo Jardim;PE;Estadual;Urbana;27;499.67;484.32;475.0;482.53;601.48;508.6
18248;52106950.0;Rio Verde;GO;Estadual;Urbana;22;504.74;488.45;474.31;472.79;602.73;508.6
18249;41354478.0;Itaperuçu;PR;Estadual;Urbana;19;528.75;494.91;463.92;480.7;574.74;508.6
18250;26079739.0;Paranatama;PE;Estadual;Urbana;61;504.51;480.97;453.67;486.12;617.7;508.6
18251;15059642.0;Capanema;PA;Estadual;Urbana;21;508.64;471.95;464.13;481.12;617.14;508.6
18252;27051161.0;Maceió;AL;Estadual;Urbana;18;504.66;457.86;441.14;463.74;675.56;508.59
18253;41006836.0;Mariluz;PR;Estadual;Urbana;53;502.36;490.59;466.7;491.58;591.7;508.58
18254;43124135.0;Santa Maria;RS;Estadual;Urbana;36;525.44;510.67;465.63;484.47;556.67;508.58
18255;26075687.0;Garanhuns;PE;Estadual;Urbana;107;507.3;476.74;454.1;483.43;621.31;508.58
18256;11022981.0;São Miguel do Guaporé;RO;Estadual;Urbana;88;480.86;472.26;469.32;480.47;640.0;508.58
18257;17024951.0;Porto Nacional;TO;Estadual;Urbana;32;505.53;481.0;481.62;470.35;604.38;508.58
18258;35910685.0;São Lourenço da Serra;SP;Estadual;Urbana;15;527.97;513.55;469.79;490.21;541.33;508.57
18259;33051330.0;Itaboraí;RJ;Estadual;Urbana;20;511.4;464.23;471.64;471.59;624.0;508.57
18260;41042956.0;Bandeirantes;PR;Estadual;Urbana;66;510.38;480.12;464.69;487.35;600.3;508.57
18261;24029670.0;Santana do Matos;RN;Estadual;Urbana;41;494.53;475.45;466.09;501.42;605.37;508.57
18262;25014226.0;Vista Serrana;PB;Estadual;Urbana;16;510.34;449.91;473.24;475.62;633.75;508.57
18263;51093359.0;Aripuanã;MT;Estadual;Urbana;29;505.1;474.5;489.48;495.13;578.62;508.57
18264;42035783.0;São Cristóvão do Sul;SC;Estadual;Urbana;9;527.47;510.01;448.52;459.01;597.78;508.56
18265;35021325.0;Porto Ferreira;SP;Estadual;Urbana;50;521.95;504.29;467.79;503.58;545.2;508.56
18266;43203850.0;Porto Alegre;RS;Estadual;Urbana;15;533.55;497.15;479.91;481.55;550.67;508.56
18267;31199117.0;Patrocínio;MG;Estadual;Urbana;12;505.04;482.11;459.6;511.0;585.0;508.55
18268;35901167.0;Capivari;SP;Estadual;Urbana;14;517.91;463.99;481.31;480.9;598.57;508.54
18269;27042251.0;Coruripe;AL;Estadual;Urbana;85;490.97;461.33;459.9;466.06;664.47;508.54
18270;33084238.0;Rio de Janeiro;RJ;Estadual;Urbana;167;506.37;481.05;469.48;489.14;596.65;508.54
18271;31322555.0;Belo Horizonte;MG;Estadual;Urbana;12;511.16;492.02;476.84;459.28;603.33;508.53
18272;29443768.0;Feira de Santana;BA;Estadual;Urbana;50;504.72;488.49;464.7;469.55;615.2;508.53
18273;41357345.0;Paranaguá;PR;Estadual;Urbana;3;520.67;496.83;503.27;515.17;506.67;508.52
18274;35048033.0;São Paulo;SP;Estadual;Urbana;22;522.28;498.17;476.37;478.52;567.27;508.52
18275;52015823.0;Goianésia;GO;Estadual;Urbana;74;493.84;470.06;473.52;492.18;612.97;508.51
18276;41136233.0;Piraquara;PR;Estadual;Urbana;44;520.19;499.28;471.39;464.87;586.82;508.51
18277;51051311.0;Rondonópolis;MT;Estadual;Urbana;26;508.97;496.33;448.89;464.48;623.85;508.5
18278;52039951.0;Trindade;GO;Estadual;Urbana;42;495.32;495.82;464.88;481.7;604.76;508.5
18279;28013719.0;Propriá;SE;Estadual;Urbana;37;495.98;495.31;458.47;459.22;633.51;508.5
18280;33058687.0;Nova Iguaçu;RJ;Estadual;Urbana;23;511.61;485.1;482.25;469.59;593.91;508.49
18281;41383338.0;Diamante do Norte;PR;Estadual;Rural;59;502.22;467.99;490.17;500.01;582.03;508.48
18282;60025818.0;Colinas;RS;Estadual;Urbana;3;540.37;525.83;447.47;468.73;560.0;508.48
18283;35004431.0;São Paulo;SP;Estadual;Urbana;45;522.53;492.65;467.01;465.03;595.11;508.47
18284;31082325.0;Santo Antônio do Retiro;MG;Estadual;Urbana;36;496.71;469.93;453.29;463.56;658.89;508.47
18285;35016469.0;Tietê;SP;Estadual;Urbana;40;509.29;492.39;468.52;491.16;581.0;508.47
18286;31011037.0;Vespasiano;MG;Estadual;Urbana;32;502.88;493.6;477.54;498.88;569.38;508.46
18287;11018810.0;Presidente Médici;RO;Estadual;Urbana;26;492.65;475.06;463.46;492.66;618.46;508.46
18288;15034496.0;Ananindeua;PA;Estadual;Urbana;55;506.12;473.36;462.73;464.8;635.27;508.46
18289;60017587.0;Mesópolis;SP;Estadual;Urbana;2;523.1;478.2;405.55;565.4;570.0;508.45
18290;41041364.0;Rancho Alegre;PR;Estadual;Urbana;9;491.32;491.16;454.04;505.66;600.0;508.44
18291;33008396.0;Campos dos Goytacazes;RJ;Estadual;Urbana;24;508.48;481.32;459.06;469.15;624.17;508.44
18292;26107597.0;Camaragibe;PE;Estadual;Urbana;44;494.15;460.68;466.49;475.43;645.45;508.44
18293;31103993.0;São Domingos do Prata;MG;Estadual;Urbana;10;507.0;491.76;473.07;498.36;572.0;508.44
18294;35009660.0;Carapicuíba;SP;Estadual;Urbana;13;529.59;506.06;467.32;477.65;561.54;508.43
18295;35906141.0;São Paulo;SP;Estadual;Urbana;7;497.46;473.66;452.34;510.14;608.57;508.43
18296;60009374.0;Xique-Xique;BA;Municipal;Rural;3;518.63;473.23;438.67;444.9;666.67;508.42
18297;26096072.0;Xexéu;PE;Estadual;Rural;13;491.74;465.12;432.95;475.34;676.92;508.42
18298;35039159.0;São Paulo;SP;Estadual;Urbana;44;516.09;477.18;472.61;484.84;591.36;508.42
18299;35024715.0;São Joaquim da Barra;SP;Estadual;Urbana;28;508.64;475.72;457.27;493.98;606.43;508.41
18300;43038425.0;Canoas;RS;Estadual;Urbana;30;523.48;504.77;467.89;457.91;588.0;508.41
18301;31108430.0;Buritis;MG;Estadual;Urbana;30;496.44;464.92;457.85;470.13;652.67;508.4
18302;29192137.0;Salvador;BA;Estadual;Urbana;47;515.27;497.7;467.47;468.79;592.77;508.4
18303;33106584.0;Rio de Janeiro;RJ;Estadual;Urbana;54;511.89;488.82;466.81;481.09;593.33;508.39
18304;25054023.0;Santo André;PB;Estadual;Urbana;31;509.27;485.44;452.32;452.35;642.58;508.39
18305;26034352.0;Petrolina;PE;Estadual;Urbana;88;496.5;470.37;458.63;506.01;610.45;508.39
18306;31034185.0;Luz;MG;Estadual;Urbana;25;506.3;485.07;452.32;491.05;607.2;508.39
18307;35033108.0;Assis;SP;Estadual;Urbana;11;529.97;482.45;465.58;447.58;616.36;508.39
18308;25001302.0;São José do Brejo do Cruz;PB;Estadual;Urbana;15;484.57;448.2;444.85;486.98;677.33;508.39
18309;60022335.0;Quarto Centenário;PR;Estadual;Urbana;2;509.05;457.4;459.6;475.9;640.0;508.39
